GC_PARAMS='-verbose:gc -Xms8192m -Xmx8192m -XX:PermSize=256m -XX:MaxPermSize=256m -XX:+UseLargePages -XX:+PrintGCDateStamps -XX:+UseConcMarkSweepGC -XX:MaxGCPauseMillis=1000 -XX:+CMSIncrementalMode -XX:+PrintGCDetails -verbose:gc'
2012-10-19T10:25:27.891-0400: [GC [ParNew: 226270K->4454K(249216K), 0.0089110 secs] 498058K->276630K(8360960K) icms_dc=0 , 0.0091070 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:25:41.638-0400: [GC [ParNew: 226022K->4164K(249216K), 0.0096920 secs] 498198K->277023K(8360960K) icms_dc=0 , 0.0098820 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:26:00.001-0400: [GC [ParNew: 225732K->3881K(249216K), 0.0099230 secs] 498591K->277184K(8360960K) icms_dc=0 , 0.0101050 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:26:14.969-0400: [GC [ParNew: 225449K->3932K(249216K), 0.0088110 secs] 498752K->277708K(8360960K) icms_dc=0 , 0.0090070 secs] [Times: user=0.08 sys=0.02, real=0.00 secs] 
2012-10-19T10:26:27.494-0400: [GC [ParNew: 225500K->5105K(249216K), 0.0099520 secs] 499276K->279352K(8360960K) icms_dc=0 , 0.0101820 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:26:39.425-0400: [GC [ParNew: 226673K->4983K(249216K), 0.0108980 secs] 500920K->279736K(8360960K) icms_dc=0 , 0.0110780 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:26:55.817-0400: [GC [ParNew: 226551K->4920K(249216K), 0.0096850 secs] 501304K->280005K(8360960K) icms_dc=0 , 0.0098820 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:27:06.164-0400: [GC [ParNew: 226488K->4216K(249216K), 0.0100250 secs] 501573K->279920K(8360960K) icms_dc=0 , 0.0102210 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:27:18.697-0400: [GC [ParNew: 225784K->4140K(249216K), 0.0100580 secs] 501488K->280409K(8360960K) icms_dc=0 , 0.0102570 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:27:30.145-0400: [GC [ParNew: 225708K->4170K(249216K), 0.0092850 secs] 501977K->280989K(8360960K) icms_dc=0 , 0.0094800 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:27:42.257-0400: [GC [ParNew: 225738K->3866K(249216K), 0.0094970 secs] 502557K->281494K(8360960K) icms_dc=0 , 0.0096890 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:27:54.691-0400: [GC [ParNew: 225434K->4940K(249216K), 0.0097430 secs] 503062K->282923K(8360960K) icms_dc=0 , 0.0099460 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:28:05.889-0400: [GC [ParNew: 226508K->4794K(249216K), 0.0092270 secs] 504491K->283206K(8360960K) icms_dc=0 , 0.0094240 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:20.642-0400: [GC [ParNew: 226362K->4682K(249216K), 0.0099870 secs] 504774K->283681K(8360960K) icms_dc=0 , 0.0102020 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:34.863-0400: [GC [ParNew: 226250K->5106K(249216K), 0.0116700 secs] 505249K->284588K(8360960K) icms_dc=0 , 0.0118970 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:28:53.755-0400: [GC [ParNew: 226674K->4271K(249216K), 0.0096590 secs] 506156K->284368K(8360960K) icms_dc=0 , 0.0098440 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2012-10-19T10:29:08.119-0400: [GC [ParNew: 225839K->4569K(249216K), 0.0072180 secs] 505936K->285079K(8360960K) icms_dc=0 , 0.0074050 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:29:23.682-0400: [GC [ParNew: 226137K->4166K(249216K), 0.0097510 secs] 506647K->285168K(8360960K) icms_dc=0 , 0.0099420 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:29:34.102-0400: [GC [ParNew: 225734K->3971K(249216K), 0.0093890 secs] 506736K->285484K(8360960K) icms_dc=0 , 0.0095810 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:29:46.558-0400: [GC [ParNew: 225539K->3506K(249216K), 0.0095890 secs] 507052K->285578K(8360960K) icms_dc=0 , 0.0097760 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:29:59.925-0400: [GC [ParNew: 225074K->4166K(249216K), 0.0064940 secs] 507146K->286658K(8360960K) icms_dc=0 , 0.0066820 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:30:03.927-0400: [GC [ParNew: 225734K->5837K(249216K), 0.0089860 secs] 508226K->288710K(8360960K) icms_dc=0 , 0.0091910 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:30:11.517-0400: [GC [ParNew: 227405K->6273K(249216K), 0.0085340 secs] 510278K->289582K(8360960K) icms_dc=0 , 0.0087800 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:17.186-0400: [GC [ParNew: 227841K->8466K(249216K), 0.0117490 secs] 511150K->292211K(8360960K) icms_dc=0 , 0.0119300 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
2012-10-19T10:30:27.111-0400: [GC [ParNew: 230034K->9322K(249216K), 0.0110350 secs] 513779K->293749K(8360960K) icms_dc=0 , 0.0112180 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:30:40.927-0400: [GC [ParNew: 230890K->10166K(249216K), 0.0121630 secs] 515317K->295283K(8360960K) icms_dc=0 , 0.0123930 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:30:58.109-0400: [GC [ParNew: 231734K->8186K(249216K), 0.0115120 secs] 516851K->294336K(8360960K) icms_dc=0 , 0.0117000 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:10.769-0400: [GC [ParNew: 229754K->6739K(249216K), 0.0118280 secs] 515904K->295463K(8360960K) icms_dc=0 , 0.0120210 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:31:24.543-0400: [GC [ParNew: 228307K->3993K(249216K), 0.0088750 secs] 517031K->293954K(8360960K) icms_dc=0 , 0.0090510 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:31:41.540-0400: [GC [ParNew: 225561K->3630K(249216K), 0.0074740 secs] 515522K->294133K(8360960K) icms_dc=0 , 0.0076430 secs] [Times: user=0.07 sys=0.01, real=0.00 secs] 
2012-10-19T10:31:51.716-0400: [GC [ParNew: 225198K->3423K(249216K), 0.0091320 secs] 515701K->294295K(8360960K) icms_dc=0 , 0.0093070 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:32:06.385-0400: [GC [ParNew: 224991K->3848K(249216K), 0.0106990 secs] 515863K->295073K(8360960K) icms_dc=0 , 0.0108840 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:32:23.456-0400: [GC [ParNew: 225416K->3853K(249216K), 0.0093770 secs] 516641K->295371K(8360960K) icms_dc=0 , 0.0095460 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:32:37.919-0400: [GC [ParNew: 225421K->3510K(249216K), 0.0090260 secs] 516939K->295444K(8360960K) icms_dc=0 , 0.0092120 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:32:53.117-0400: [GC [ParNew: 225078K->4032K(249216K), 0.0077760 secs] 517012K->296282K(8360960K) icms_dc=0 , 0.0079430 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:33:11.623-0400: [GC [ParNew: 225600K->3806K(249216K), 0.0091260 secs] 517850K->296488K(8360960K) icms_dc=0 , 0.0092920 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:33:29.548-0400: [GC [ParNew: 225374K->4201K(249216K), 0.0078900 secs] 518056K->297239K(8360960K) icms_dc=0 , 0.0080580 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:33:42.671-0400: [GC [ParNew: 225769K->3599K(249216K), 0.0089720 secs] 518807K->297035K(8360960K) icms_dc=0 , 0.0091500 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:33:54.774-0400: [GC [ParNew: 225167K->4012K(249216K), 0.0080480 secs] 518603K->297796K(8360960K) icms_dc=0 , 0.0082160 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:34:08.935-0400: [GC [ParNew: 225580K->3784K(249216K), 0.0086470 secs] 519364K->297970K(8360960K) icms_dc=0 , 0.0088240 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:34:23.685-0400: [GC [ParNew: 225352K->3616K(249216K), 0.0086170 secs] 519538K->298412K(8360960K) icms_dc=0 , 0.0087870 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:34:41.770-0400: [GC [ParNew: 225184K->3554K(249216K), 0.0092100 secs] 519980K->298674K(8360960K) icms_dc=0 , 0.0093940 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:35:01.116-0400: [GC [ParNew: 225122K->3533K(249216K), 0.0094060 secs] 520242K->298927K(8360960K) icms_dc=0 , 0.0095730 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:35:12.737-0400: [GC [ParNew: 225101K->5146K(249216K), 0.0096220 secs] 520495K->300861K(8360960K) icms_dc=0 , 0.0098110 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:35:24.227-0400: [GC [ParNew: 226714K->5262K(249216K), 0.0126810 secs] 522429K->301327K(8360960K) icms_dc=0 , 0.0128970 secs] [Times: user=0.11 sys=0.03, real=0.01 secs] 
2012-10-19T10:35:35.700-0400: [GC [ParNew: 226830K->5977K(249216K), 0.0075690 secs] 522895K->302495K(8360960K) icms_dc=0 , 0.0078560 secs] [Times: user=0.04 sys=0.01, real=0.01 secs] 
2012-10-19T10:35:49.477-0400: [GC [ParNew: 227545K->6249K(249216K), 0.0102420 secs] 524063K->303214K(8360960K) icms_dc=0 , 0.0104080 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:04.594-0400: [GC [ParNew: 227817K->4593K(249216K), 0.0107920 secs] 524782K->302732K(8360960K) icms_dc=0 , 0.0110120 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:18.225-0400: [GC [ParNew: 226161K->4862K(249216K), 0.0104850 secs] 524300K->303532K(8360960K) icms_dc=0 , 0.0106560 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:31.458-0400: [GC [ParNew: 226430K->4086K(249216K), 0.0069090 secs] 525100K->303202K(8360960K) icms_dc=0 , 0.0070800 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
2012-10-19T10:36:43.405-0400: [GC [ParNew: 225654K->4196K(249216K), 0.0101710 secs] 524770K->304060K(8360960K) icms_dc=0 , 0.0104030 secs] [Times: user=0.07 sys=0.01, real=0.01 secs] 
2012-10-19T10:36:55.937-0400: [GC [ParNew: 225764K->4673K(249216K), 0.0097610 secs] 525628K->304936K(8360960K) icms_dc=0 , 0.0099580 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:37:10.799-0400: [GC [ParNew: 226241K->4449K(249216K), 0.0081360 secs] 526504K->305171K(8360960K) icms_dc=0 , 0.0083090 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:37:23.297-0400: [GC [ParNew: 226017K->4483K(249216K), 0.0123570 secs] 526739K->305569K(8360960K) icms_dc=0 , 0.0125270 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:37:34.679-0400: [GC [ParNew: 226051K->4293K(249216K), 0.0092910 secs] 527137K->305826K(8360960K) icms_dc=0 , 0.0094770 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:37:44.559-0400: [GC [ParNew: 225861K->3546K(249216K), 0.0095720 secs] 527394K->305807K(8360960K) icms_dc=0 , 0.0097670 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:38:00.593-0400: [GC [ParNew: 225114K->3735K(249216K), 0.0078320 secs] 527375K->306438K(8360960K) icms_dc=0 , 0.0080020 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:38:16.938-0400: [GC [ParNew: 225303K->3831K(249216K), 0.0094650 secs] 528006K->306912K(8360960K) icms_dc=0 , 0.0096440 secs] [Times: user=0.09 sys=0.02, real=0.00 secs] 
2012-10-19T10:38:28.933-0400: [GC [ParNew: 225399K->3759K(249216K), 0.0057940 secs] 528480K->307237K(8360960K) icms_dc=0 , 0.0059700 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:38:45.120-0400: [GC [ParNew: 225327K->4165K(249216K), 0.0093830 secs] 528805K->307921K(8360960K) icms_dc=0 , 0.0095550 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:39:00.632-0400: [GC [ParNew: 225733K->3629K(249216K), 0.0091870 secs] 529489K->307865K(8360960K) icms_dc=0 , 0.0093840 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:39:17.188-0400: [GC [ParNew: 225197K->3786K(249216K), 0.0095560 secs] 529433K->308401K(8360960K) icms_dc=0 , 0.0097500 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:39:36.452-0400: [GC [ParNew: 225354K->4040K(249216K), 0.0089280 secs] 529969K->308913K(8360960K) icms_dc=0 , 0.0091020 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:39:53.993-0400: [GC [ParNew: 225608K->4038K(249216K), 0.0093520 secs] 530481K->309402K(8360960K) icms_dc=0 , 0.0095180 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:40:12.384-0400: [GC [ParNew: 225606K->3655K(249216K), 0.0093510 secs] 530970K->309380K(8360960K) icms_dc=0 , 0.0095220 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:40:26.953-0400: [GC [ParNew: 225223K->4032K(249216K), 0.0074810 secs] 530948K->310176K(8360960K) icms_dc=0 , 0.0076450 secs] [Times: user=0.08 sys=0.01, real=0.00 secs] 
2012-10-19T10:40:36.933-0400: [GC [ParNew: 225600K->3897K(249216K), 0.0099520 secs] 531744K->310470K(8360960K) icms_dc=0 , 0.0101330 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:40:52.137-0400: [GC [ParNew: 225465K->3968K(249216K), 0.0073440 secs] 532038K->310995K(8360960K) icms_dc=0 , 0.0075220 secs] [Times: user=0.05 sys=0.01, real=0.00 secs] 
2012-10-19T10:41:05.295-0400: [GC [ParNew: 225536K->3812K(249216K), 0.0098860 secs] 532563K->311225K(8360960K) icms_dc=0 , 0.0100590 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:41:14.133-0400: [GC [ParNew: 225380K->4400K(249216K), 0.0107310 secs] 532793K->312127K(8360960K) icms_dc=0 , 0.0109270 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:41:25.948-0400: [GC [ParNew: 225968K->4853K(249216K), 0.0133320 secs] 533695K->313043K(8360960K) icms_dc=0 , 0.0135350 secs] [Times: user=0.07 sys=0.01, real=0.02 secs] 
2012-10-19T10:41:31.838-0400: [GC [ParNew: 226421K->4504K(249216K), 0.0138710 secs] 534611K->313430K(8360960K) icms_dc=0 , 0.0141020 secs] [Times: user=0.06 sys=0.02, real=0.02 secs] 
2012-10-19T10:41:41.378-0400: [GC [ParNew: 226072K->5333K(249216K), 0.0079710 secs] 534998K->314625K(8360960K) icms_dc=0 , 0.0082070 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:41:50.211-0400: [GC [ParNew: 226901K->5352K(249216K), 0.0123450 secs] 536193K->315297K(8360960K) icms_dc=0 , 0.0125080 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2012-10-19T10:41:56.063-0400: [GC [ParNew: 226920K->4498K(249216K), 0.0094180 secs] 536865K->315093K(8360960K) icms_dc=0 , 0.0095920 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:42:07.185-0400: [GC [ParNew: 226066K->4899K(249216K), 0.0102050 secs] 536661K->315945K(8360960K) icms_dc=0 , 0.0104100 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:42:19.074-0400: [GC [ParNew: 226467K->4484K(249216K), 0.0132060 secs] 537513K->316259K(8360960K) icms_dc=0 , 0.0134060 secs] [Times: user=0.12 sys=0.03, real=0.02 secs] 
2012-10-19T10:42:38.377-0400: [GC [ParNew: 226052K->4178K(249216K), 0.0095930 secs] 537827K->316643K(8360960K) icms_dc=0 , 0.0097600 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:42:51.486-0400: [GC [ParNew: 225746K->4362K(249216K), 0.0058140 secs] 538211K->317266K(8360960K) icms_dc=0 , 0.0059800 secs] [Times: user=0.06 sys=0.01, real=0.01 secs] 
2012-10-19T10:43:08.794-0400: [GC [ParNew: 225930K->4019K(249216K), 0.0098810 secs] 538834K->317439K(8360960K) icms_dc=0 , 0.0100530 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:43:24.337-0400: [GC [ParNew: 225587K->4129K(249216K), 0.0102900 secs] 539007K->317981K(8360960K) icms_dc=0 , 0.0104810 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:43:39.060-0400: [GC [ParNew: 225697K->4259K(249216K), 0.0162880 secs] 539549K->318594K(8360960K) icms_dc=0 , 0.0165070 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:43:51.968-0400: [GC [ParNew: 225827K->3942K(249216K), 0.0098500 secs] 540162K->318646K(8360960K) icms_dc=0 , 0.0100240 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:44:08.489-0400: [GC [ParNew: 225510K->3706K(249216K), 0.0074380 secs] 540214K->318823K(8360960K) icms_dc=0 , 0.0076150 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:44:22.114-0400: [GC [ParNew: 225274K->3738K(249216K), 0.0096960 secs] 540391K->319354K(8360960K) icms_dc=0 , 0.0098720 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:44:34.480-0400: [GC [ParNew: 225306K->3637K(249216K), 0.0091460 secs] 540922K->319617K(8360960K) icms_dc=0 , 0.0093070 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:44:51.345-0400: [GC [ParNew: 225205K->3715K(249216K), 0.0087000 secs] 541185K->320086K(8360960K) icms_dc=0 , 0.0088660 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:45:03.311-0400: [GC [ParNew: 225283K->3931K(249216K), 0.0100560 secs] 541654K->320725K(8360960K) icms_dc=0 , 0.0102270 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:45:11.416-0400: [GC [ParNew: 225499K->5487K(249216K), 0.0075670 secs] 542293K->322597K(8360960K) icms_dc=0 , 0.0077430 secs] [Times: user=0.07 sys=0.01, real=0.01 secs] 
2012-10-19T10:45:20.310-0400: [GC [ParNew: 227055K->7747K(249216K), 0.0109790 secs] 544165K->325202K(8360960K) icms_dc=0 , 0.0111710 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:45:34.271-0400: [GC [ParNew: 229315K->8313K(249216K), 0.0100960 secs] 546770K->326276K(8360960K) icms_dc=0 , 0.0102730 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:45:44.420-0400: [GC [ParNew: 229881K->8806K(249216K), 0.0114410 secs] 547844K->327332K(8360960K) icms_dc=0 , 0.0116210 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:45:58.688-0400: [GC [ParNew: 230374K->7586K(249216K), 0.0148090 secs] 548900K->327159K(8360960K) icms_dc=0 , 0.0150570 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2012-10-19T10:46:11.859-0400: [GC [ParNew: 229154K->6116K(249216K), 0.0151960 secs] 548727K->328020K(8360960K) icms_dc=0 , 0.0153840 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:46:27.080-0400: [GC [ParNew: 227684K->4626K(249216K), 0.0094960 secs] 549588K->327018K(8360960K) icms_dc=0 , 0.0096890 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:46:40.708-0400: [GC [ParNew: 226194K->5030K(249216K), 0.0105870 secs] 548586K->327952K(8360960K) icms_dc=0 , 0.0107610 secs] [Times: user=0.11 sys=0.03, real=0.01 secs] 
2012-10-19T10:46:52.314-0400: [GC [ParNew: 226598K->4119K(249216K), 0.0096590 secs] 549520K->327642K(8360960K) icms_dc=0 , 0.0098350 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:47:09.512-0400: [GC [ParNew: 225687K->4753K(249216K), 0.0088690 secs] 549210K->328597K(8360960K) icms_dc=0 , 0.0090460 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:47:28.050-0400: [GC [ParNew: 226321K->4596K(249216K), 0.0099680 secs] 550165K->329012K(8360960K) icms_dc=0 , 0.0101460 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:47:46.424-0400: [GC [ParNew: 226164K->3918K(249216K), 0.0099290 secs] 550580K->329011K(8360960K) icms_dc=0 , 0.0101060 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:47:57.292-0400: [GC [ParNew: 225486K->3740K(249216K), 0.0085220 secs] 550579K->329336K(8360960K) icms_dc=0 , 0.0086960 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:48:14.110-0400: [GC [ParNew: 225308K->4919K(249216K), 0.0100540 secs] 550904K->330887K(8360960K) icms_dc=0 , 0.0102420 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
2012-10-19T10:48:24.797-0400: [GC [ParNew: 226487K->5082K(249216K), 0.0100680 secs] 552455K->331507K(8360960K) icms_dc=0 , 0.0102450 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:48:37.287-0400: [GC [ParNew: 226650K->4758K(249216K), 0.0092240 secs] 553075K->331646K(8360960K) icms_dc=0 , 0.0093980 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:48:51.990-0400: [GC [ParNew: 226326K->4643K(249216K), 0.0078550 secs] 553214K->331863K(8360960K) icms_dc=0 , 0.0080470 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:49:07.977-0400: [GC [ParNew: 226211K->4258K(249216K), 0.0097260 secs] 553431K->332276K(8360960K) icms_dc=0 , 0.0099050 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:49:23.543-0400: [GC [ParNew: 225826K->4493K(249216K), 0.0087720 secs] 553844K->333009K(8360960K) icms_dc=0 , 0.0089580 secs] [Times: user=0.07 sys=0.03, real=0.01 secs] 
2012-10-19T10:49:39.088-0400: [GC [ParNew: 226061K->4129K(249216K), 0.0094370 secs] 554577K->333240K(8360960K) icms_dc=0 , 0.0096170 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2012-10-19T10:49:49.604-0400: [GC [ParNew: 225697K->4138K(249216K), 0.0075660 secs] 554808K->333676K(8360960K) icms_dc=0 , 0.0077330 secs] [Times: user=0.07 sys=0.01, real=0.00 secs] 
2012-10-19T10:49:59.562-0400: [GC [ParNew: 225706K->4073K(249216K), 0.0097760 secs] 555244K->333985K(8360960K) icms_dc=0 , 0.0099610 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:50:00.943-0400: [GC [ParNew: 225641K->4872K(249216K), 0.0115900 secs] 555553K->335327K(8360960K) icms_dc=0 , 0.0117840 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2012-10-19T10:50:06.025-0400: [GC [ParNew: 226440K->3619K(249216K), 0.0110440 secs] 556895K->334786K(8360960K) icms_dc=0 , 0.0112270 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:50:16.075-0400: [GC [ParNew: 225187K->4198K(249216K), 0.0092650 secs] 556354K->335956K(8360960K) icms_dc=0 , 0.0094660 secs] [Times: user=0.08 sys=0.03, real=0.01 secs] 
2012-10-19T10:50:29.061-0400: [GC [ParNew: 225766K->4359K(249216K), 0.0088940 secs] 557524K->336571K(8360960K) icms_dc=0 , 0.0091000 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
2012-10-19T10:50:36.990-0400: [GC [ParNew: 225927K->4624K(249216K), 0.0083410 secs] 558139K->337219K(8360960K) icms_dc=0 , 0.0085310 secs] [Times: user=0.06 sys=0.03, real=0.00 secs] 
2012-10-19T10:50:51.280-0400: [GC [ParNew: 226192K->4781K(249216K), 0.0114850 secs] 558787K->337918K(8360960K) icms_dc=0 , 0.0116890 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2012-10-19T10:51:02.803-0400: [GC [ParNew: 226349K->4225K(249216K), 0.0100240 secs] 559486K->338289K(8360960K) icms_dc=0 , 0.0102230 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:51:21.184-0400: [GC [ParNew: 225793K->3962K(249216K), 0.0108080 secs] 559857K->338643K(8360960K) icms_dc=0 , 0.0109980 secs] [Times: user=0.10 sys=0.03, real=0.01 secs] 
2012-10-19T10:51:43.431-0400: [GC [ParNew: 225530K->4137K(249216K), 0.0085450 secs] 560211K->339162K(8360960K) icms_dc=0 , 0.0087410 secs] [Times: user=0.07 sys=0.02, real=0.01 secs] 
2012-10-19T10:52:00.595-0400: [GC [ParNew: 225705K->4263K(249216K), 0.0083170 secs] 560730K->339814K(8360960K) icms_dc=0 , 0.0085210 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2012-10-19T10:52:16.792-0400: [GC [ParNew: 225831K->4165K(249216K), 0.0093340 secs] 561382K->340110K(8360960K) icms_dc=0 , 0.0095320 secs] [Times: user=0.08 sys=0.04, real=0.01 secs] 
2012-10-19T10:52:33.737-0400: [GC [ParNew: 225733K->4698K(249216K), 0.0095590 secs] 561678K->341120K(8360960K) icms_dc=0 , 0.0097540 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2012-10-19T10:52:50.615-0400: [GC [ParNew: 226266K->4951K(249216K), 0.0093250 secs] 562688K->341846K(8360960K) icms_dc=0 , 0.0095400 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
2012-10-19T10:53:06.308-0400: [GC [ParNew: 226519K->4480K(249216K), 0.0104140 secs] 563414K->341847K(8360960K) icms_dc=0 , 0.0106150 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
